204, 73, 629.5872192382812, 311.5453186035156, 0
205, 73, 627.5562324523926, 293.96171951293945, 1
206, 73, 624.6365547180176, 279.26596450805664, 2
207, 73, 624.1140327453613, 269.074405670166, 3
208, 73, 621.4787445068359, 261.8254699707031, 4
209, 73, 620.7225456237793, 258.20302963256836, 5
210, 73, 619.2372856140137, 255.32319259643555, 6
211, 73, 617.7124519348145, 257.41244888305664, 7
212, 73, 616.8071899414062, 262.4345703125, 8
213, 73, 614.4937057495117, 270.8152389526367, 9
214, 73, 612.9760131835938, 282.4643859863281, 10
215, 73, 611.8951950073242, 294.58483123779297, 11
216, 73, 610.616626739502, 312.0599555969238, 12
217, 73, 609.6318855285645, 330.27055740356445, 13
218, 73, 607.8832817077637, 353.0093193054199, 14
219, 73, 608.6809692382812, 374.7110290527344, 15
220, 73, 606.5024299621582, 347.16899490356445, 16
221, 73, 605.0067825317383, 315.3650588989258, 17
222, 73, 603.2976455688477, 288.75345611572266, 18
223, 73, 602.738899230957, 263.2018508911133, 19
224, 73, 602.4221878051758, 240.05634307861328, 20
225, 73, 600.4111404418945, 221.21979522705078, 21
226, 73, 600.1626052856445, 204.29730987548828, 22
227, 73, 598.364143371582, 191.8764419555664, 23
228, 73, 598.7188186645508, 181.69586944580078, 24
229, 73, 597.942798614502, 175.2632942199707, 25
230, 73, 598.2087478637695, 170.71991729736328, 26
231, 73, 596.5979690551758, 170.92670440673828, 27
232, 73, 595.9608306884766, 174.8382568359375, 28
233, 73, 596.2816047668457, 180.93828201293945, 29
234, 73, 594.659797668457, 190.82852935791016, 30
235, 73, 595.5823440551758, 203.0787124633789, 31
236, 73, 596.3864898681641, 218.29608154296875, 32
237, 73, 595.981372833252, 237.55754470825195, 33
238, 73, 595.4254760742188, 260.80419921875, 34
239, 73, 595.8629302978516, 286.5858459472656, 35
240, 73, 596.3475227355957, 312.6945381164551, 36
241, 73, 596.6761474609375, 342.99310302734375, 37
242, 73, 599.5525512695312, 341.9618225097656, 38
243, 73, 599.62060546875, 317.2701110839844, 39
244, 73, 600.3054809570312, 296.5115966796875, 40
245, 73, 602.8170318603516, 279.4356384277344, 41
246, 73, 604.0934944152832, 264.0049171447754, 42
247, 73, 604.933708190918, 253.44332122802734, 43
248, 73, 608.1243934631348, 246.3842658996582, 44
249, 73, 608.798282623291, 239.72221755981445, 45
250, 73, 611.179141998291, 237.7560920715332, 46
251, 73, 613.1391372680664, 239.1944351196289, 47
252, 73, 615.1665382385254, 242.52779006958008, 48
253, 73, 617.3943824768066, 249.1874885559082, 49
254, 73, 619.8928565979004, 258.47192764282227, 50
255, 73, 622.124210357666, 271.15637588500977, 51
256, 73, 623.3138771057129, 285.85788345336914, 52
257, 73, 626.2188453674316, 303.50830459594727, 53
258, 73, 627.9892349243164, 322.88175201416016, 54
259, 73, 631.2047500610352, 338.29541778564453, 55
260, 73, 634.9129409790039, 313.40723419189453, 56
261, 73, 640.3920059204102, 292.43958282470703, 57
262, 73, 645.9330825805664, 273.66214752197266, 58
263, 73, 652.3581314086914, 257.98719024658203, 59
264, 73, 657.0819473266602, 245.78864288330078, 60
265, 73, 662.1119155883789, 234.15189361572266, 61
266, 73, 667.2861671447754, 224.98187637329102, 62
267, 73, 672.878604888916, 219.3610725402832, 63
268, 73, 679.2514762878418, 217.5158348083496, 64
269, 73, 683.937572479248, 217.90989303588867, 65
270, 73, 689.7625846862793, 222.91411972045898, 66
271, 73, 695.4591789245605, 228.96543502807617, 67
272, 73, 700.520092010498, 237.70806503295898, 68
273, 73, 705.5801429748535, 249.6965675354004, 69
274, 73, 711.1989860534668, 265.036922454834, 70
275, 73, 715.9631462097168, 282.9305992126465, 71
276, 73, 722.8132171630859, 304.5052947998047, 72
277, 73, 728.5642547607422, 326.5558319091797, 73
278, 73, 730.5849723815918, 333.1533012390137, 74
279, 73, 725.9571647644043, 311.5967826843262, 75
280, 73, 725.8672523498535, 294.1560401916504, 76
281, 73, 723.3723182678223, 278.331485748291, 77
282, 73, 721.5253028869629, 266.9529151916504, 78
283, 73, 720.8425025939941, 258.739933013916, 79
284, 73, 719.4589576721191, 252.83110427856445, 80
285, 73, 717.4560585021973, 250.15962600708008, 81
286, 73, 715.8096351623535, 248.98138809204102, 82
287, 73, 713.8530311584473, 252.66444778442383, 83
288, 73, 712.186954498291, 257.59253311157227, 84
289, 73, 709.216495513916, 265.68494033813477, 85
290, 73, 708.2048988342285, 276.386173248291, 86
291, 73, 706.0585060119629, 289.07504653930664, 87
292, 73, 704.1644630432129, 305.1297035217285, 88
293, 73, 705.7078590393066, 311.78223037719727, 89
